Date,Campaign name,Ad set name,Placement,Amount spent (USD),country,audience description,platform,placements,device,Total investment,Return on ad spend (ROAS)
7/23/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,7.06,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,14.39,0
7/24/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,19.97,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,34.36,0
7/26/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,22.66,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,68.56,0
7/28/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,35.44,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,147.83,6400.1096
7/29/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,20.85,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,168.68,18699.948
7/31/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,31.21,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,226.88,6399.9226
8/1/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,31.21,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,258.09,48700.084
8/2/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,41.32,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,299.41,35900.0556
8/4/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,40.19,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,380.64,0
8/5/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram|feed|mobile,39.1,US,REI/Dick's + CF Early Tech + Non Parent *1.4M,instagram,feed,mobile,419.74,116900.007
7/19/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,3.38,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,3.38,0
7/20/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,1.39,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,4.77,0
7/21/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,0.39,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,5.16,0
7/22/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,0.15,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,5.31,0
7/23/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,3.05,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,8.36,32299.988
7/24/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,12,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,20.36,0
7/25/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,6.13,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,26.49,0
7/26/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,4.08,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,30.57,38899.9848
7/28/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,13.26,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,62.14,0
7/29/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,3.37,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,65.51,0
7/30/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,7.54,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,73.05,0
7/31/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,23.56,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,96.61,11800.026
8/1/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,31.9,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,128.51,0
8/2/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,41.54,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,170.05,12899.8316
8/3/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,37.35,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,207.4,18199.908
8/4/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,32.43,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,239.83,12300.0504
8/5/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,35.36,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,275.19,43400.1568
8/7/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_REI/Dick's + CF Early Tech + Parent *580K,instagram|feed|mobile,8.99,US,REI/Dick's + CF Early Tech + Parent *580K,instagram,feed,mobile,326.53,0
8/3/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram|feed|mobile,28,US,Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram,feed,mobile,28,0
8/4/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram|feed|mobile,41.84,US,Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram,feed,mobile,69.84,6399.8464
8/5/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram|feed|mobile,33.3,US,Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram,feed,mobile,103.14,0
8/6/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram|feed|mobile,60.02,US,Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram,feed,mobile,163.16,64400.2596
8/7/2018,US_RCH_Outdoor_LeadGen,US_M_24-54_Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram|feed|mobile,26.58,US,Ecotourism + CF Early Tech + Non Parent *840K - Dynamic Ad,instagram,feed,mobile,189.74,0
7/10/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,messenger|messenger_inbox|mobile,0.25,US,Camping Enthusiast,messenger,messenger_inbox,mobile,0.25,0
7/11/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,messenger|messenger_inbox|mobile,0.03,US,Camping Enthusiast,messenger,messenger_inbox,mobile,0.28,0
7/12/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Camping Enthusiast,messenger|messenger_inbox|mobile,0.02,US,Camping Enthusiast,messenger,messenger_inbox,mobile,0.3,0
7/28/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,messenger|messenger_inbox|mobile,0.06,US,Outdoor Activists,messenger,messenger_inbox,mobile,0.06,0
7/30/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,messenger|messenger_inbox|mobile,0.07,US,Outdoor Activists,messenger,messenger_inbox,mobile,0.13,0
7/31/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,messenger|messenger_inbox|mobile,0.04,US,Outdoor Activists,messenger,messenger_inbox,mobile,0.17,0
8/5/2018,US_RCH_Campers_LeadGen,US_M/F_25-64_Outdoor Activists,messenger|messenger_inbox|mobile,0.01,US,Outdoor Activists,messenger,messenger_inbox,mobile,0.18,0
7/13/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.01,0
7/15/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.03,0
7/16/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.03,0
7/31/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.03,0
8/2/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.02,AU,"Lookalike (AU, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.18,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.01,AU,"Lookalike (AU, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.19,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.1,AU,"Lookalike (AU, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.29,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.03,AU,"Lookalike (AU, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.32,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.03,AU,"Lookalike (AU, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.42,0
7/24/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.02,AU,"Lookalike (AU, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.02,0
7/31/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.04,AU,"Lookalike (AU, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.06,0
8/2/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.09,AU,"Lookalike (AU, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.16,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.05,AU,"Lookalike (AU, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.21,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.07,AU,"Lookalike (AU, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.28,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.01,AU,"Lookalike (AU, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.29,0
8/6/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.1,AU,"Lookalike (AU, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.39,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.26,AU,"Lookalike (AU, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.65,0
7/13/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.24,CA,"Lookalike (CA, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.24,0
7/25/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.24,0
7/28/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.25,0
7/29/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0,CA,"Lookalike (CA, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.25,0
7/31/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.39,CA,"Lookalike (CA, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.64,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.13,CA,"Lookalike (CA, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.77,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.09,CA,"Lookalike (CA, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.86,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.87,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.88,0
7/13/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.05,CA,"Lookalike (CA, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.05,0
7/27/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0,CA,"Lookalike (CA, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.05,0
7/29/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.02,CA,"Lookalike (CA, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.12,0
7/30/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.13,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.01,CA,"Lookalike (CA, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.14,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.12,CA,"Lookalike (CA, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.26,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.02,CA,"Lookalike (CA, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.28,0
8/6/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.04,CA,"Lookalike (CA, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.32,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.05,CA,"Lookalike (CA, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.37,0
7/26/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.05,0
7/27/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.09,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.14,0
7/30/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.03,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.29,0
7/31/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.03,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.32,0
8/2/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.35,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.08,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.43,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.05,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.48,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.49,0
8/6/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.5,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.04,GB,"Lookalike (GB, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.54,0
7/13/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.03,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.03,0
7/19/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.1,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.13,0
7/26/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.02,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.15,0
7/27/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.15,0
7/28/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.08,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.23,0
8/1/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.24,0
8/2/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.25,0
8/3/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.1,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.35,0
8/4/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.11,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.46,0
8/5/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.47,0
8/6/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.02,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.49,0
8/7/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.01,GB,"Lookalike (GB, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.5,0
7/27/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.43,US,"Lookalike (US, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,0.54,0
7/29/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.11,US,"Lookalike (US, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,1.16,0
8/2/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.07,US,"Lookalike (US, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,1.37,0
8/3/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.35,US,"Lookalike (US, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,1.72,0
8/4/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.57,US,"Lookalike (US, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,2.29,0
8/5/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0.1,US,"Lookalike (US, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,2.39,0
8/6/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0,US,"Lookalike (US, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,2.39,0
8/7/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",messenger|messenger_inbox|mobile,0,US,"Lookalike (US, 2%) - rainfactoryP22C",messenger,messenger_inbox,mobile,2.39,0
7/25/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0,US,"Lookalike (US, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0,0
7/26/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0,US,"Lookalike (US, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0,0
7/27/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.03,US,"Lookalike (US, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.03,0
7/28/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.06,US,"Lookalike (US, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.09,0
7/29/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",messenger|messenger_inbox|mobile,0.02,US,"Lookalike (US, 2%) - rainfactoryS71C",messenger,messenger_inbox,mobile,0.11,0
